"year","age","sex","join_variable","rate","age_cohort","location","assumption"
2020,88,"male","2020_88",0.128720128198772,87,"Australia","medium"
2021,89,"male","2021_89",0.142727836293487,87,"Australia","medium"
2022,90,"male","2022_90",0.158386304098931,87,"Australia","medium"
2023,91,"male","2023_91",0.175830668263592,87,"Australia","medium"
2024,92,"male","2024_92",0.195273066682996,87,"Australia","medium"
2025,93,"male","2025_93",0.216701843734734,87,"Australia","medium"
2026,94,"male","2026_94",0.240213416009805,87,"Australia","medium"
2027,95,"male","2027_95",0.26601190904149,87,"Australia","medium"
2028,96,"male","2028_96",0.29083370028416,87,"Australia","medium"
2029,97,"male","2029_97",0.314628556436438,87,"Australia","medium"
2030,98,"male","2030_98",0.336886322342873,87,"Australia","medium"
2031,99,"male","2031_99",0.357375189053126,87,"Australia","medium"
2032,100,"male","2032_100",0.417684461246506,87,"Australia","medium"
2019,92,"male","2019_92",0.203046849615087,92,"Australia","medium"
2020,93,"male","2020_93",0.223868814253805,92,"Australia","medium"
2021,94,"male","2021_94",0.245465850318701,92,"Australia","medium"
2022,95,"male","2022_95",0.269593331320444,92,"Australia","medium"
2023,96,"male","2023_96",0.293284402906821,92,"Australia","medium"
2024,97,"male","2024_97",0.316397097440162,92,"Australia","medium"
2025,98,"male","2025_98",0.338287883911638,92,"Australia","medium"
2026,99,"male","2026_99",0.358648318333255,92,"Australia","medium"
2027,100,"male","2027_100",0.419325724171353,92,"Australia","medium"
2019,97,"male","2019_97",0.319255302290887,97,"Australia","medium"
2020,98,"male","2020_98",0.340717233886479,97,"Australia","medium"
2021,99,"male","2021_99",0.360783371983276,97,"Australia","medium"
2022,100,"male","2022_100",0.422021410423881,97,"Australia","medium"
2019,17,"male","2019_17",0.000280039207318817,17,"Australian Capital Territory","high"
2020,18,"male","2020_18",0.000330054461982018,17,"Australian Capital Territory","high"
2021,19,"male","2021_19",0.000370068466889002,17,"Australian Capital Territory","high"
2022,20,"male","2022_20",0.000390076069778787,17,"Australian Capital Territory","high"
2023,21,"male","2023_21",0.000390076069778787,17,"Australian Capital Territory","high"
2024,22,"male","2024_22",0.000400080021339691,17,"Australian Capital Territory","high"
2025,23,"male","2025_23",0.000390076069778787,17,"Australian Capital Territory","high"
2026,24,"male","2026_24",0.000380072218295928,17,"Australian Capital Territory","high"
2027,25,"male","2027_25",0.000370068466889002,17,"Australian Capital Territory","high"
2028,26,"male","2028_26",0.000370068466889002,17,"Australian Capital Territory","high"
2029,27,"male","2029_27",0.000370068466889002,17,"Australian Capital Territory","high"
2030,28,"male","2030_28",0.000370068466889002,17,"Australian Capital Territory","high"
2031,29,"male","2031_29",0.000390076069778787,17,"Australian Capital Territory","high"
2032,30,"male","2032_30",0.000400080021339691,17,"Australian Capital Territory","high"
2033,31,"male","2033_31",0.000430092476510925,17,"Australian Capital Territory","high"
2034,32,"male","2034_32",0.000460105832456547,17,"Australian Capital Territory","high"
2035,33,"male","2035_33",0.000490120089230741,17,"Australian Capital Territory","high"
2036,34,"male","2036_34",0.000530140499645432,17,"Australian Capital Territory","high"
2037,35,"male","2037_35",0.000580168265065663,17,"Australian Capital Territory","high"
2038,36,"male","2038_36",0.000610186125694964,17,"Australian Capital Territory","high"
2039,37,"male","2039_37",0.000650211341586356,17,"Australian Capital Territory","high"
2040,38,"male","2040_38",0.000690238159559667,17,"Australian Capital Territory","high"
2041,39,"male","2041_39",0.00074027393514964,17,"Australian Capital Territory","high"
2042,40,"male","2042_40",0.000800320170769155,17,"Australian Capital Territory","high"
2043,41,"male","2043_41",0.000870378669644362,17,"Australian Capital Territory","high"
2044,42,"male","2044_42",0.000940442077056719,17,"Australian Capital Territory","high"
2045,43,"male","2045_43",0.00101051039369398,17,"Australian Capital Territory","high"
2046,44,"male","2046_44",0.00107057285867566,17,"Australian Capital Territory","high"
2047,45,"male","2047_45",0.00115066175739597,17,"Australian Capital Territory","high"
2048,46,"male","2048_46",0.00124076943613299,17,"Australian Capital Territory","high"
2049,47,"male","2049_47",0.00135091207095624,17,"Australian Capital Territory","high"
2050,48,"male","2050_48",0.00147108151000972,17,"Australian Capital Territory","high"
2051,49,"male","2051_49",0.00159126539149284,17,"Australian Capital Territory","high"
2052,50,"male","2052_50",0.00170144663975757,17,"Australian Capital Territory","high"
2053,51,"male","2053_51",0.00181164002926741,17,"Australian Capital Territory","high"
2054,52,"male","2054_52",0.0019418842373414,17,"Australian Capital Territory","high"
2055,53,"male","2055_53",0.00209218709788777,17,"Australian Capital Territory","high"
2056,54,"male","2056_54",0.00226255765425908,17,"Australian Capital Territory","high"
2057,55,"male","2057_55",0.00244298165114,17,"Australian Capital Territory","high"
2058,56,"male","2058_56",0.00262343820671403,17,"Australian Capital Territory","high"
2059,57,"male","2059_57",0.0027938993043949,17,"Australian Capital Territory","high"
2060,58,"male","2060_58",0.00295435982643651,17,"Australian Capital Territory","high"
2061,59,"male","2061_59",0.00311484610018933,17,"Australian Capital Territory","high"
2062,60,"male","2062_60",0.00326532537696902,17,"Australian Capital Territory","high"
2063,61,"male","2063_61",0.00340579313483282,17,"Australian Capital Territory","high"
2064,62,"male","2064_62",0.00356635187960841,17,"Australian Capital Territory","high"
2065,63,"male","2065_63",0.00374701128693468,17,"Australian Capital Territory","high"
2066,64,"male","2066_64",0.00396786156138552,17,"Australian Capital Territory","high"
2067,65,"male","2066_65",0.00427914248488891,17,"Australian Capital Territory","high"
2068,66,"male","2066_66",0.0046307051846944,17,"Australian Capital Territory","high"
2069,67,"male","2066_67",0.00504269303185622,17,"Australian Capital Territory","high"
2070,68,"male","2066_68",0.00552523604283804,17,"Australian Capital Territory","high"
2071,69,"male","2066_69",0.00605831458396403,17,"Australian Capital Territory","high"
2072,70,"male","2066_70",0.00664200938854409,17,"Australian Capital Territory","high"
2073,71,"male","2066_71",0.00732677538646086,17,"Australian Capital Territory","high"
2074,72,"male","2066_72",0.00812290161955084,17,"Australian Capital Territory","high"
2075,73,"male","2066_73",0.00906092649051343,17,"Australian Capital Territory","high"
2076,74,"male","2066_74",0.0101412490768924,17,"Australian Capital Territory","high"
2077,75,"male","2066_75",0.0114047880634385,17,"Australian Capital Territory","high"
2078,76,"male","2066_76",0.0128319788153783,17,"Australian Capital Territory","high"
2079,77,"male","2066_77",0.0144742483544294,17,"Australian Capital Territory","high"
2080,78,"male","2066_78",0.0163733141179453,17,"Australian Capital Territory","high"
2081,79,"male","2066_79",0.0186121362119819,17,"Australian Capital Territory","high"
2082,80,"male","2066_80",0.0212644953047243,17,"Australian Capital Territory","high"
2083,81,"male","2066_81",0.0243541698685711,17,"Australian Capital Territory","high"
2084,82,"male","2066_82",0.0278852034895357,17,"Australian Capital Territory","high"
2085,83,"male","2066_83",0.0319654960070503,17,"Australian Capital Territory","high"
2086,84,"male","2066_84",0.0367158529366592,17,"Australian Capital Territory","high"
2087,85,"male","2066_85",0.0422292342177366,17,"Australian Capital Territory","high"
2088,86,"male","2066_86",0.0481613619070183,17,"Australian Capital Territory","high"
2089,87,"male","2066_87",0.0543717120673382,17,"Australian Capital Territory","high"
2090,88,"male","2066_88",0.0607165010372012,17,"Australian Capital Territory","high"
2091,89,"male","2066_89",0.0671231918563,17,"Australian Capital Territory","high"
2092,90,"male","2066_90",0.0734528022090448,17,"Australian Capital Territory","high"
2093,91,"male","2066_91",0.0814486956115134,17,"Australian Capital Territory","high"
2094,92,"male","2066_92",0.0914247379193475,17,"Australian Capital Territory","high"
2095,93,"male","2066_93",0.10351777011234,17,"Australian Capital Territory","high"
2096,94,"male","2066_94",0.117883040656717,17,"Australian Capital Territory","high"
2097,95,"male","2066_95",0.147781009319581,17,"Australian Capital Territory","high"
2098,96,"male","2066_96",0.165617843823722,17,"Australian Capital Territory","high"
2099,97,"male","2066_97",0.183778617791955,17,"Australian Capital Territory","high"
2100,98,"male","2066_98",0.202973344524827,17,"Australian Capital Territory","high"
2101,99,"male","2066_99",0.223318566628496,17,"Australian Capital Territory","high"
2102,100,"male","2066_100",0.242377340429509,17,"Australian Capital Territory","high"
2019,22,"male","2019_22",0.000460105832456547,22,"Australian Capital Territory","high"
2020,23,"male","2020_23",0.000450101280385206,22,"Australian Capital Territory","high"
2021,24,"male","2021_24",0.000430092476510925,22,"Australian Capital Territory","high"
2022,25,"male","2022_25",0.000420088224703758,22,"Australian Capital Territory","high"
2023,26,"male","2023_26",0.000410084072980755,22,"Australian Capital Territory","high"
2024,27,"male","2024_27",0.000420088224703758,22,"Australian Capital Territory","high"
2025,28,"male","2025_28",0.000420088224703758,22,"Australian Capital Territory","high"
2026,29,"male","2026_29",0.000430092476510925,22,"Australian Capital Territory","high"
2027,30,"male","2027_30",0.000450101280385206,22,"Australian Capital Territory","high"
2028,31,"male","2028_31",0.000470110484619841,22,"Australian Capital Territory","high"
2029,32,"male","2029_32",0.000500125041682243,22,"Australian Capital Territory","high"
2030,33,"male","2030_33",0.000530140499645432,22,"Australian Capital Territory","high"
2031,34,"male","2031_34",0.000570162511757361,22,"Australian Capital Territory","high"
2032,35,"male","2032_35",0.000610186125694964,22,"Australian Capital Territory","high"
2033,36,"male","2033_36",0.000650211341586356,22,"Australian Capital Territory","high"
2034,37,"male","2034_37",0.000700245114393426,22,"Australian Capital Territory","high"
2035,38,"male","2035_38",0.00074027393514964,22,"Australian Capital Territory","high"
2036,39,"male","2036_39",0.000800320170769155,22,"Australian Capital Territory","high"
2037,40,"male","2037_40",0.000860370012155485,22,"Australian Capital Territory","high"
2038,41,"male","2038_41",0.000940442077056719,22,"Australian Capital Territory","high"
2039,42,"male","2039_42",0.00102052055400685,22,"Australian Capital Territory","high"
2040,43,"male","2040_43",0.00109059448202957,22,"Australian Capital Territory","high"
2041,44,"male","2041_44",0.0011606733207518,22,"Australian Capital Territory","high"
2042,45,"male","2042_45",0.00124076943613299,22,"Australian Capital Territory","high"
2043,46,"male","2043_46",0.00134089860284158,22,"Australian Capital Territory","high"
2044,47,"male","2044_47",0.00146106683851594,22,"Australian Capital Territory","high"
2045,48,"male","2045_48",0.00159126539149284,22,"Australian Capital Territory","high"
2046,49,"male","2046_49",0.00171146371887751,22,"Australian Capital Territory","high"
2047,50,"male","2047_50",0.00183167649563689,22,"Australian Capital Territory","high"
2048,51,"male","2048_51",0.00195190372524541,22,"Australian Capital Territory","high"
2049,52,"male","2049_52",0.00209218709788777,22,"Australian Capital Territory","high"
2050,53,"male","2050_53",0.00226255765425908,22,"Australian Capital Territory","high"
2051,54,"male","2051_54",0.00244298165114,22,"Australian Capital Territory","high"
2052,55,"male","2052_55",0.00263346452580179,22,"Australian Capital Territory","high"
2053,56,"male","2053_56",0.00283401202113434,22,"Australian Capital Territory","high"
2054,57,"male","2054_57",0.00301453916087118,22,"Australian Capital Territory","high"
2055,58,"male","2055_58",0.00319509889654086,22,"Australian Capital Territory","high"
2056,59,"male","2056_59",0.00336565747630169,22,"Australian Capital Territory","high"
2057,60,"male","2057_60",0.0035262097765582,22,"Australian Capital Territory","high"
2058,61,"male","2058_61",0.00367675097244067,22,"Australian Capital Territory","high"
2059,62,"male","2059_62",0.00384739172889366,22,"Australian Capital Territory","high"
2060,63,"male","2060_63",0.00404818284656934,22,"Australian Capital Territory","high"
2061,64,"male","2061_64",0.00427914248488891,22,"Australian Capital Territory","high"
2062,65,"male","2062_65",0.00455033709881805,22,"Australian Capital Territory","high"
2063,66,"male","2063_66",0.00484170214611625,22,"Australian Capital Territory","high"
2064,67,"male","2064_67",0.0052035148315978,22,"Australian Capital Territory","high"
2065,68,"male","2065_68",0.00560568252083403,22,"Australian Capital Territory","high"
2066,69,"male","2066_69",0.00605831458396403,22,"Australian Capital Territory","high"
2067,70,"male","2066_70",0.00664200938854409,22,"Australian Capital Territory","high"
2068,71,"male","2066_71",0.00732677538646086,22,"Australian Capital Territory","high"
2069,72,"male","2066_72",0.00812290161955084,22,"Australian Capital Territory","high"
2070,73,"male","2066_73",0.00906092649051343,22,"Australian Capital Territory","high"
2071,74,"male","2066_74",0.0101412490768924,22,"Australian Capital Territory","high"
2072,75,"male","2066_75",0.0114047880634385,22,"Australian Capital Territory","high"
2073,76,"male","2066_76",0.0128319788153783,22,"Australian Capital Territory","high"
2074,77,"male","2066_77",0.0144742483544294,22,"Australian Capital Territory","high"
2075,78,"male","2066_78",0.0163733141179453,22,"Australian Capital Territory","high"
2076,79,"male","2066_79",0.0186121362119819,22,"Australian Capital Territory","high"
2077,80,"male","2066_80",0.0212644953047243,22,"Australian Capital Territory","high"
2078,81,"male","2066_81",0.0243541698685711,22,"Australian Capital Territory","high"
